model,question,correct,seconds,prompt_chars
Qwen2.5-3B Q6_K,327,1,0.1533,223
Qwen2.5-3B Q6_K,328,1,0.1527,192
Qwen2.5-3B Q6_K,329,1,0.1539,152
Qwen2.5-3B Q6_K,330,0,0.2352,307
Qwen2.5-3B Q6_K,331,1,0.2495,593
Qwen2.5-3B Q6_K,332,0,0.1512,193
Qwen2.5-3B Q6_K,333,1,0.2382,219
Qwen2.5-3B Q6_K,334,0,0.2369,334
Qwen2.5-3B Q6_K,335,1,0.2327,308
Qwen2.5-3B Q6_K,336,0,0.2316,177
Qwen2.5-3B Q6_K,337,1,0.2393,402
Qwen2.5-3B Q6_K,338,0,0.1573,234
Qwen2.5-3B Q6_K,339,1,0.1577,298
Qwen2.5-3B Q6_K,340,0,0.1554,232
Qwen2.5-3B Q6_K,341,0,0.1539,165
Qwen2.5-3B Q6_K,342,1,0.1559,197
Qwen2.5-3B Q6_K,343,1,0.2776,521
Qwen2.5-3B Q6_K,344,0,0.2351,388
Qwen2.5-3B Q6_K,345,1,0.2365,377
Qwen2.5-3B Q6_K,346,1,0.1533,198
Qwen2.5-3B Q6_K,347,1,0.1547,270
Qwen2.5-3B Q6_K,348,1,0.1516,148
Qwen2.5-3B Q6_K,349,0,0.1570,250
Qwen2.5-3B Q6_K,350,0,0.1547,167
Qwen2.5-3B Q6_K,351,1,0.2395,376
Qwen2.5-3B Q6_K,352,1,0.1548,222
Qwen2.5-3B Q6_K,353,0,0.1546,216
Qwen2.5-3B Q6_K,354,1,0.1529,230
Qwen2.5-3B Q6_K,355,0,0.1565,191
Qwen2.5-3B Q6_K,356,0,0.2412,438
Qwen2.5-3B Q6_K,357,0,0.2473,387
Qwen2.5-3B Q6_K,358,1,0.1526,171
Qwen2.5-3B Q6_K,359,1,0.1570,262
Qwen2.5-3B Q6_K,360,0,0.2439,396
Qwen2.5-3B Q6_K,361,1,0.1559,264
Qwen2.5-3B Q6_K,362,1,0.1542,197
Qwen2.5-3B Q6_K,363,1,0.1545,206
Qwen2.5-3B Q6_K,364,1,0.2408,470
Qwen2.5-3B Q6_K,365,1,0.1562,224
Qwen2.5-3B Q6_K,366,1,0.1572,224
Qwen2.5-3B Q6_K,367,1,0.1533,257
Qwen2.5-3B Q6_K,368,0,0.1580,258
Qwen2.5-3B Q6_K,369,0,0.1542,219
Qwen2.5-3B Q6_K,370,1,0.2384,303
Qwen2.5-3B Q6_K,371,1,0.1531,125
Qwen2.5-3B Q6_K,372,1,0.2391,302
Qwen2.5-3B Q6_K,373,0,0.1541,232
Qwen2.5-3B Q6_K,374,1,0.4010,663
Qwen2.5-3B Q6_K,375,1,0.1552,263
Qwen2.5-3B Q6_K,376,1,0.1586,287
Qwen2.5-3B Q6_K,377,1,0.1506,143
Qwen2.5-3B Q6_K,378,1,0.2404,377
Qwen2.5-3B Q6_K,379,1,0.1553,246
Qwen2.5-3B Q6_K,380,1,0.2329,273
Qwen2.5-3B Q6_K,381,1,0.1557,231
Qwen2.5-3B Q6_K,382,1,0.2370,300
Qwen2.5-3B Q6_K,383,1,0.2332,328
Qwen2.5-3B Q6_K,384,0,0.2312,252
Qwen2.5-3B Q6_K,385,0,0.1507,149
Qwen2.5-3B Q6_K,386,1,0.1533,173
Qwen2.5-3B Q6_K,387,1,0.2453,453
Qwen2.5-3B Q6_K,388,1,0.1549,268
Qwen2.5-3B Q6_K,389,1,0.2400,367
Qwen2.5-3B Q6_K,390,1,0.2346,345
Qwen2.5-3B Q6_K,391,1,0.1545,453
Qwen2.5-3B Q6_K,392,1,0.2531,479
Qwen2.5-3B Q6_K,393,0,0.2365,314
Qwen2.5-3B Q6_K,394,0,0.2418,442
