model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,584,1,0.2224,659
Qwen2.5-1.5B F16,585,1,0.1183,263
Qwen2.5-1.5B F16,586,1,0.1103,200
Qwen2.5-1.5B F16,587,0,0.1122,190
Qwen2.5-1.5B F16,588,1,0.2251,607
Qwen2.5-1.5B F16,589,1,0.1125,145
Qwen2.5-1.5B F16,590,1,0.1684,336
Qwen2.5-1.5B F16,591,1,0.1061,148
Qwen2.5-1.5B F16,592,1,0.1091,120
Qwen2.5-1.5B F16,593,1,0.1043,171
Qwen2.5-1.5B F16,594,1,0.1131,259
Qwen2.5-1.5B F16,595,1,0.1174,281
Qwen2.5-1.5B F16,596,1,0.1166,222
Qwen2.5-1.5B F16,597,0,0.1616,374
Qwen2.5-1.5B F16,598,1,0.1819,428
Qwen2.5-1.5B F16,599,0,0.1745,571
Qwen2.5-1.5B F16,600,1,0.1187,235
Qwen2.5-1.5B F16,601,1,0.0955,92
Qwen2.5-1.5B F16,602,1,0.1641,382
Qwen2.5-1.5B F16,603,1,0.1132,191
Qwen2.5-1.5B F16,604,1,0.1656,433
Qwen2.5-1.5B F16,605,0,0.1159,215
Qwen2.5-1.5B F16,606,1,0.1080,168
Qwen2.5-1.5B F16,607,0,0.1085,178
Qwen2.5-1.5B F16,608,1,0.1164,266
Qwen2.5-1.5B F16,609,0,0.1636,364
Qwen2.5-1.5B F16,610,0,0.1587,372
Qwen2.5-1.5B F16,611,1,0.1111,231
Qwen2.5-1.5B F16,612,1,0.1616,255
Qwen2.5-1.5B F16,613,1,0.1504,183
Qwen2.5-1.5B F16,614,1,0.1090,198
Qwen2.5-1.5B F16,615,0,0.1656,474
Qwen2.5-1.5B F16,616,1,0.1517,289
Qwen2.5-1.5B F16,617,0,0.1459,232
Qwen2.5-1.5B F16,618,1,0.1104,195
Qwen2.5-1.5B F16,619,1,0.1114,250
Qwen2.5-1.5B F16,620,1,0.1082,135
Qwen2.5-1.5B F16,621,1,0.1514,219
Qwen2.5-1.5B F16,622,1,0.1133,234
Qwen2.5-1.5B F16,623,0,0.1573,348
Qwen2.5-1.5B F16,624,1,0.1097,157
Qwen2.5-1.5B F16,625,1,0.1559,307
Qwen2.5-1.5B F16,626,1,0.1564,318
Qwen2.5-1.5B F16,627,1,0.1116,255
Qwen2.5-1.5B F16,628,1,0.1054,138
Qwen2.5-1.5B F16,629,1,0.1113,256
Qwen2.5-1.5B F16,630,1,0.1126,336
Qwen2.5-1.5B F16,631,1,0.1681,420
Qwen2.5-1.5B F16,632,1,0.1595,360
Qwen2.5-1.5B F16,633,1,0.1517,287
Qwen2.5-1.5B F16,634,1,0.1723,430
Qwen2.5-1.5B F16,635,1,0.1782,512
Qwen2.5-1.5B F16,636,0,0.1714,478
Qwen2.5-1.5B F16,637,1,0.1755,509
Qwen2.5-1.5B F16,638,0,0.1100,133
Qwen2.5-1.5B F16,639,1,0.1123,115
Qwen2.5-1.5B F16,640,1,0.1948,423
Qwen2.5-1.5B F16,641,1,0.1742,340
Qwen2.5-1.5B F16,642,0,0.1751,249
Qwen2.5-1.5B F16,643,1,0.1270,213
Qwen2.5-1.5B F16,644,1,0.1167,141
Qwen2.5-1.5B F16,645,1,0.1641,321
Qwen2.5-1.5B F16,646,0,0.1617,289
Qwen2.5-1.5B F16,647,1,0.1532,183
Qwen2.5-1.5B F16,648,1,0.0937,90
Qwen2.5-1.5B F16,649,1,0.1117,259
