model,question,correct,seconds,prompt_chars
qwen2.5-1.5b-base-Q4_0,435,0,0.1548,405
qwen2.5-1.5b-base-Q4_0,436,1,0.1563,598
qwen2.5-1.5b-base-Q4_0,437,0,0.0671,178
qwen2.5-1.5b-base-Q4_0,438,1,0.1009,580
qwen2.5-1.5b-base-Q4_0,439,0,0.0980,369
qwen2.5-1.5b-base-Q4_0,440,1,0.0623,193
qwen2.5-1.5b-base-Q4_0,441,0,0.0605,149
qwen2.5-1.5b-base-Q4_0,442,1,0.0903,257
qwen2.5-1.5b-base-Q4_0,443,1,0.1054,372
qwen2.5-1.5b-base-Q4_0,444,0,0.0953,268
qwen2.5-1.5b-base-Q4_0,445,1,0.0642,212
qwen2.5-1.5b-base-Q4_0,446,1,0.0676,267
qwen2.5-1.5b-base-Q4_0,447,1,0.0604,191
