model,question,correct,seconds,prompt_chars
smollm2-1.7b-Q5_K_M,449,1,0.1404,339
smollm2-1.7b-Q5_K_M,450,0,0.1362,386
smollm2-1.7b-Q5_K_M,451,1,0.0898,142
smollm2-1.7b-Q5_K_M,452,0,0.0874,189
smollm2-1.7b-Q5_K_M,453,0,0.1379,320
smollm2-1.7b-Q5_K_M,454,1,0.1422,465
smollm2-1.7b-Q5_K_M,455,1,0.1410,509
smollm2-1.7b-Q5_K_M,456,1,0.0920,193
smollm2-1.7b-Q5_K_M,457,1,0.1356,299
smollm2-1.7b-Q5_K_M,458,1,0.2488,610
smollm2-1.7b-Q5_K_M,459,1,0.1489,284
smollm2-1.7b-Q5_K_M,460,1,0.0884,129
smollm2-1.7b-Q5_K_M,461,0,0.1373,476
smollm2-1.7b-Q5_K_M,462,1,0.1437,463
smollm2-1.7b-Q5_K_M,463,1,0.1041,265
smollm2-1.7b-Q5_K_M,464,1,0.1036,180
smollm2-1.7b-Q5_K_M,465,0,0.1551,307
smollm2-1.7b-Q5_K_M,466,0,0.1584,458
smollm2-1.7b-Q5_K_M,467,0,0.1496,311
smollm2-1.7b-Q5_K_M,468,1,0.1428,355
smollm2-1.7b-Q5_K_M,469,0,0.1454,425
smollm2-1.7b-Q5_K_M,470,1,0.1457,317
smollm2-1.7b-Q5_K_M,471,1,0.0927,215
smollm2-1.7b-Q5_K_M,472,1,0.1462,326
smollm2-1.7b-Q5_K_M,473,1,0.0899,167
smollm2-1.7b-Q5_K_M,474,0,0.1478,510
smollm2-1.7b-Q5_K_M,475,1,0.0927,223
smollm2-1.7b-Q5_K_M,476,0,0.0937,173
smollm2-1.7b-Q5_K_M,477,0,0.1500,494
smollm2-1.7b-Q5_K_M,478,0,0.1044,164
